id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_289_slice_77,0.7954055995725732,0.6603098931343148,0.8546130689118802,0.7461348176418878,1.0,1.0,0.8833395561614844,0.8021482369254009,volume_289
volume_289_slice_78,0.7787072245028842,0.6376089668273861,0.8471403813089878,0.7348165965920576,1.0,1.0,0.875282535270624,0.7908085211398146,volume_289
volume_289_slice_79,0.7211184696680512,0.5638665137354816,0.8411408816177803,0.7258353222774954,1.0,1.0,0.8540864504286105,0.763233945337659,volume_289
volume_289_slice_80,0.7031141870566683,0.54215581692406,0.8227693382534016,0.6989024029371396,1.0,1.0,0.8419611751033567,0.7470194066203999,volume_289
volume_289_slice_81,0.7737948085452443,0.6310483874687012,0.803600360071359,0.6716822149648864,1.0,1.0,0.8591317228722012,0.7675768674778626,volume_289
volume_289_slice_82,0.8313120177335656,0.71132075498932,0.8032187271757099,0.6711491443547832,1.0,1.0,0.8781769149697585,0.7941566331147011,volume_289
volume_289_slice_83,0.8456725756800456,0.7326106596814718,0.8147875667068627,0.6874612043179822,1.0,1.0,0.8868200474623027,0.8066906213331513,volume_289
volume_289_slice_84,0.871393643094673,0.7720970539236593,0.8265399378858453,0.7043613708086102,1.0,1.0,0.8993111936601728,0.8254861415774232,volume_289
volume_289_slice_85,0.8672316384805878,0.765586035107576,0.8282309807830924,0.7068210263745867,1.0,1.0,0.8984875397545601,0.8241356871607208,volume_289
volume_289_slice_86,0.8699955016329306,0.7699044587819232,0.8159486016976666,0.6891158634889512,1.0,1.0,0.8953147011101991,0.819673440756958,volume_289
volume_289_slice_87,0.8812687527298462,0.7877394637641844,0.8137904168652531,0.6860426930423505,1.0,1.0,0.8983530565316998,0.824594052268845,volume_289
volume_289_slice_88,0.9084249084621795,0.8322147652257906,0.820710659934881,0.6959366392231624,1.0,1.0,0.9097118561323535,0.8427171348163176,volume_289
