volume_id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean
volume_177,0.8516129229348885,0.8516129229348885,0.7554141336576821,0.7350146992736297,0.877265530823184,0.8692177808686994,0.8280975291385848,0.8186151343590725
volume_181,0.7114915950037192,0.7003700702172678,0.7464415699003929,0.6796233687681097,0.9097015588646611,0.8819620716795674,0.789211574589591,0.7539851702216482
volume_194,0.8135695669429808,0.7958069990444715,0.5522687341765428,0.501137004008907,0.8389281952861951,0.7958368601700043,0.7349221654685729,0.6975936210744609
volume_195,0.8611836990844174,0.8368176039886055,0.8139645246105937,0.7746548382939522,0.8705549690794665,0.8362394662320287,0.848567730924826,0.8159039695048621
volume_196,0.8196310782808837,0.7915955124868156,0.8208930217645892,0.7735468027923086,0.851327244842413,0.8194281637725059,0.8306171149626286,0.7948568263505433
volume_209,0.8350364797804708,0.8118232734560666,0.6634305558457217,0.6143383400667833,0.8640430345522587,0.8199626521603715,0.7875033567261505,0.7487080885610738
volume_219,0.7793031830233265,0.7576999546910413,0.5914280055763426,0.545602747191295,0.7871030756388173,0.7523619018910677,0.7192780880794954,0.6852215345911347
volume_220,0.8249326465178459,0.8037123259983485,0.6394411692646504,0.5778290194832046,0.7162370600078963,0.6786491694154452,0.7268702919301309,0.6867301716323327
volume_221,0.7350209377094002,0.68767627833889,0.6623951478913089,0.6063110503102149,0.8083308221434023,0.7518118328542627,0.7352489692480372,0.6819330538344558
volume_226,0.7075287172825026,0.6871025050851421,0.6095995967759574,0.5694101873230769,0.8277426543050064,0.7877355944948806,0.7149569894544888,0.6814160956343666
volume_23,0.8861619561434001,0.8624394714095461,0.6450427242233938,0.5952373374219212,0.7935777678601702,0.762146697916274,0.7749274827423214,0.7399411689159138
volume_230,0.6970650886842225,0.6938645608370753,0.7233092945711216,0.6828472696047945,0.8702135437965729,0.8508378886126522,0.7635293090173058,0.742516573018174
volume_232,0.6955595367282429,0.690165675897533,0.6871278611631685,0.6250006823914331,0.6654759632652536,0.6321581107775247,0.682721120385555,0.649108156355497
volume_234,0.8240847723216096,0.7823737202252382,0.5978227118109422,0.5312178773748808,0.6467737086762728,0.612036598268608,0.6895603976029415,0.6418760652895756
volume_238,0.6637468645762462,0.62755712306908,0.5446259816299621,0.4841191434794296,0.640017800277631,0.5911273578847898,0.6161302154946132,0.5676012081444332
volume_240,0.6684516449765474,0.6361158645148869,0.6666170949469242,0.6041399221467565,0.6776191457848939,0.6423818963450013,0.6708959619027884,0.6275458943355482
volume_250,0.8129032542883153,0.8129032542883153,0.6400400728086155,0.5939897760211249,0.7584117850529885,0.7405975225969658,0.7371183707166398,0.7158301843021354
volume_251,0.7005478545769217,0.6806896233074292,0.7126716459913176,0.673139285887477,0.8089890077592784,0.7823489153368578,0.7407361694425059,0.7120592748439213
volume_256,0.6431429217781681,0.5953956146456362,0.4191297928853602,0.3628228910650944,0.6141408805542018,0.5610431551260601,0.5588045317392434,0.5064205536122636
volume_26,0.7233916083289166,0.7070629832052941,0.6005378940719732,0.5475688715174621,0.7578809505233796,0.7280113404078317,0.6939368176414231,0.6608810650435294
volume_279,0.6655155054643549,0.6120901141147623,0.3941731692215738,0.3444339444309944,0.5677419966261259,0.5677419966261259,0.5424768904373515,0.5080886850572942
volume_287,0.7629858947585751,0.7467829756417377,0.6265589659655008,0.5845670754077243,0.8758084061909549,0.8478709908579868,0.7551177556383436,0.7264070139691496
volume_289,0.7616376140336186,0.7249924354986418,0.7109363828335863,0.6500626298895921,0.8903225928348721,0.8903225928348721,0.787632196567359,0.7551258860743687
volume_293,0.5171464021846002,0.4829976413576471,0.47168033804562515,0.39996284450108904,0.6243351181629528,0.5853063066861028,0.5377206194643928,0.489422264181613
volume_298,0.7413663877074173,0.7336542559108002,0.6599950966192953,0.6103461448507828,0.7806452033232232,0.7806452033232232,0.7273355625499786,0.7082152013616021
volume_306,0.6076576741163291,0.5725954484987735,0.5657642720869871,0.5103816039246127,0.8580645332761613,0.8580645332761613,0.6771621598264924,0.6470138618998491
volume_31,0.6750406129158053,0.6412325661204871,0.7159160686896876,0.6402071630818326,0.8173275299457795,0.7535319280871707,0.7360947371837575,0.6783238857631635
volume_310,0.7017656750828517,0.6441914986851297,0.4791580819269126,0.41918111992490714,0.7677419489571208,0.7677419489571208,0.6495552353222951,0.6103715225223859
volume_311,0.8031938956136291,0.7838111404914277,0.6770912458748927,0.6410754483895608,0.8676564765125712,0.8596811323838411,0.7826472060003643,0.7615225737549433
volume_326,0.5180409376025293,0.4736191426734678,0.19354839820205494,0.19354839820205494,0.5433720188770605,0.5199242139286465,0.4183204515605482,0.3956972516013897
volume_327,0.7660956041334127,0.7127313967677963,0.4911053671606266,0.43762803183621835,0.7770962896042336,0.7444572962200628,0.678099086966091,0.6316055749413592
volume_334,0.7057951469291658,0.7016676155999894,0.726016082320215,0.6860115277189055,0.8017641662703915,0.7728102145209712,0.7445251318399241,0.7201631192799554
volume_34,0.7083333376502381,0.6682884900564321,0.7565052309285296,0.7001250534790102,0.788280271300851,0.737663275809968,0.7510396132932062,0.7020256064484701
volume_342,0.768694046290835,0.7228489063060707,0.437702765168015,0.38336833614304494,0.6427620114952306,0.5818090642837788,0.6163862743180268,0.5626754355776316
volume_343,0.7826444514064093,0.7491928292022108,0.6229147538180024,0.5717053937628689,0.7983173727982898,0.755826481124597,0.7346255260075671,0.6922415680298922
volume_346,0.872618982584117,0.8426845151048741,0.3978907022849093,0.36386217000527205,0.7604957859963699,0.7112642862806876,0.6770018236217987,0.6392703237969446
volume_357,0.8323671997559013,0.8199235208705834,0.7731969086795082,0.7361789591031995,0.7984441179980715,0.7717226949283201,0.801336075477827,0.7759417249673677
volume_366,0.899262339635267,0.8779534372836785,0.7913897428342581,0.7553260613227433,0.8613800094932925,0.8262983773511561,0.850677363987606,0.8198592919858593
volume_368,0.6718423497004338,0.6636371031127885,0.7164911022322662,0.6687409762927649,0.8499305602752798,0.8137247266272357,0.7460880040693266,0.7153676020109296
volume_4,0.7435836848076928,0.7133952605028604,0.7021646699369845,0.6512664292757703,0.8388552820463255,0.801829052347791,0.761534545597001,0.7221635807088073
volume_40,0.8819869761542383,0.8582165643719475,0.833521748837694,0.7807711592942758,0.8861167686521197,0.8521786966003646,0.8672084978813508,0.8303888067555293
volume_43,0.9039530376862315,0.8857466349650333,0.7120170651787283,0.6719814497120309,0.8056264905220065,0.7888898585200167,0.807198864462322,0.7822059810656936
volume_46,0.8168837441450771,0.8151334981605004,0.5800917182776492,0.5505829648671455,0.789350044897234,0.7756121276178958,0.7287751691066534,0.7137761968818472
volume_47,0.7389489440801457,0.7036282977352079,0.6064272070083496,0.5258326015105849,0.7918040191007664,0.7358937901084671,0.7123933900630872,0.6551182297847533
volume_56,0.7244251313217014,0.6970157321792233,0.6209477925097749,0.5563477556852205,0.814495326467714,0.757186701500168,0.7199560834330635,0.6701833964548706
volume_57,0.7769271974036084,0.7611794234865219,0.6995752415598048,0.6600455030492277,0.7934857384266717,0.7604771608981324,0.7566627257966949,0.7272340291446273
volume_58,0.7867749657104434,0.782629563063446,0.5980966822681003,0.5403754752945714,0.7234068175719975,0.7048241706557722,0.7027594885168471,0.6759430696712633
volume_6,0.7186122845503694,0.6935601502764949,0.7414174944132493,0.6791711739914368,0.7683795513856846,0.7273102046886458,0.7428031101164344,0.7000138429855258
volume_64,0.828018558525589,0.7916620562873299,0.5314263267268514,0.4752687373953749,0.7593987586268507,0.7035550405259954,0.7062812146264303,0.6568286114029
volume_73,0.9177091425078974,0.8950031614727602,0.7211749303299672,0.6788405734250426,0.826593885155911,0.8067222989445566,0.8218259859979251,0.7935220112807864
volume_74,0.6516501102280822,0.6411114017612591,0.5605850272809658,0.5036417605093123,0.6069624042206909,0.5870125009540478,0.6063991805765797,0.577255221074873
volume_77,0.8384292567311804,0.815252339917293,0.7561148051674278,0.7182126053615969,0.8789016469205377,0.8499465441679505,0.8244819029397153,0.7944704964822802
volume_78,0.7839876428495863,0.7688070850465686,0.6693890569276311,0.6201025010243839,0.7725339235119342,0.7431936553890683,0.7419702077630504,0.7107010804866737
volume_79,0.8549153999338998,0.8506998676484188,0.6722857598217759,0.6512713608890974,0.8479660131270816,0.8325855737591981,0.791722390960919,0.7781856007655714
volume_83,0.8804503130597293,0.8631454939444075,0.8047575077738865,0.767585601032777,0.9189557610298477,0.8935861087293087,0.8680545272878212,0.8414390679021645
volume_91,0.6905315174761559,0.6692666315558413,0.6931547956501649,0.6268684318239257,0.8367636196076594,0.805467055402116,0.7401499775779934,0.700534039593961
volume_94,0.904564567209897,0.9016963137964497,0.6662955927046739,0.6413635113995574,0.9351840315207285,0.9243907231591924,0.8353480638117664,0.8224835161183998
volume_95,0.7413277936487902,0.7108042907290147,0.7558809740927793,0.7106674212913173,0.8078244642510937,0.7653640381228869,0.768344410664221,0.7289452500477397
Overall_Mean,0.7653311028815072,0.7415012599722174,0.6483120775284021,0.5987379356066939,0.7925471921229478,0.7610543448153118,0.7353967908442857,0.7004311801314076
