id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_44_slice_70,1.0,1.0,8.849557443809227e-09,8.849557443809227e-09,1.0,1.0,0.6666666696165192,0.6666666696165192,volume_44
volume_44_slice_71,1.0,1.0,7.407407352537723e-09,7.407407352537723e-09,1.0,1.0,0.6666666691358024,0.6666666691358024,volume_44
volume_44_slice_72,1.0,1.0,4.807692284578402e-09,4.807692284578402e-09,1.0,1.0,0.6666666682692307,0.6666666682692307,volume_44
volume_44_slice_73,3.3333322222225924e-07,3.3333322222225924e-07,6.410256369165023e-09,6.410256369165023e-09,1.0989010868252628e-08,1.0989010868252628e-08,1.169108298198923e-07,1.169108298198923e-07,volume_44
volume_44_slice_74,1.0,1.0,6.2499999609375e-09,6.2499999609375e-09,2.5641024983563464e-08,2.5641024983563464e-08,0.333333343963675,0.333333343963675,volume_44
volume_44_slice_75,1.0,1.0,4.784688972322062e-09,4.784688972322062e-09,1.666666388888935e-07,1.666666388888935e-07,0.3333333904837759,0.3333333904837759,volume_44
volume_44_slice_76,1.0,1.0,0.4193548405827263,0.2653061254477301,4.347825897920613e-08,4.347825897920613e-08,0.4731182946869951,0.4217687229753297,volume_44
volume_44_slice_77,1.0,1.0,0.5059101666526946,0.33860759702972276,8.333332638888946e-08,8.333332638888946e-08,0.5019700833286737,0.4462025601210164,volume_44
volume_44_slice_78,1.0,1.0,0.4656319302314148,0.3034682101055832,4.99999750000125e-07,4.99999750000125e-07,0.48854414341038827,0.4344895700351111,volume_44
volume_44_slice_79,1.0,1.0,0.7192118231211628,0.5615384626627219,1.0,1.0,0.9064039410403876,0.8538461542209074,volume_44
volume_44_slice_80,1.0,1.0,0.7551020411733207,0.6065573779705916,1.0,1.0,0.9183673470577736,0.8688524593235306,volume_44
volume_44_slice_81,1.0,1.0,0.748959778434175,0.5986696239497348,1.0,1.0,0.916319926144725,0.8662232079832449,volume_44
volume_44_slice_82,1.0,1.0,0.6786206900984543,0.5135699383850314,1.0,1.0,0.8928735633661514,0.8378566461283438,volume_44
volume_44_slice_83,1.0,1.0,0.6928281465590959,0.5300207049067894,1.0,1.0,0.8976093821863653,0.8433402349689297,volume_44
volume_44_slice_84,1.0,1.0,0.6119610575633365,0.44088176464753154,1.0,1.0,0.8706536858544455,0.8136272548825105,volume_44
volume_44_slice_85,1.666666388888935e-07,1.666666388888935e-07,0.36301369972086694,0.22175732380385496,4.99999750000125e-07,4.99999750000125e-07,0.12100478879575194,0.07391933015674794,volume_44
volume_44_slice_86,2.499999375000156e-07,2.499999375000156e-07,0.27519379985427556,0.15955056368640322,1.428571224489825e-07,1.428571224489825e-07,0.09173139757044517,0.05318365218115439,volume_44
volume_44_slice_87,1.428571224489825e-07,1.428571224489825e-07,0.5734024186987868,0.4019370474529369,9.9999990000001e-08,9.9999990000001e-08,0.19113422051863307,0.13397909677001646,volume_44
volume_44_slice_88,9.99999000001e-07,9.99999000001e-07,0.7207207210801535,0.5633802825686514,1.99999960000008e-07,1.99999960000008e-07,0.24024064035970452,0.18779382752253715,volume_44
volume_44_slice_89,9.99999000001e-07,9.99999000001e-07,0.8410810812528853,0.7257462691683838,9.99999000001e-07,9.99999000001e-07,0.2803610270836285,0.24191608972212797,volume_44
volume_44_slice_90,3.846153698224858e-08,3.846153698224858e-08,0.814443330176085,0.6869712357242449,9.090908264462886e-08,9.090908264462886e-08,0.2714811531822348,0.2289904550316215,volume_44
volume_44_slice_91,3.703703566529497e-08,3.703703566529497e-08,0.8109640833544762,0.682034976658132,3.703703566529497e-08,3.703703566529497e-08,0.27032138580951587,0.22734501691073442,volume_44
volume_44_slice_92,1.1764705743944639e-08,1.1764705743944639e-08,0.7268993842639637,0.5709677426274714,2.0833332899305566e-08,2.0833332899305566e-08,0.24229980562066747,0.19032259174183672,volume_44
volume_44_slice_93,2.1276595291987334e-08,2.1276595291987334e-08,0.7280513921541205,0.5723905731104536,2.9411763840830475e-08,2.9411763840830475e-08,0.24268381428082653,0.19079687459960423,volume_44
volume_44_slice_94,1.3888888695987657e-08,1.3888888695987657e-08,0.70386266126195,0.5430463583724398,0.060606089072542765,0.031250030273436556,0.2548229214077938,0.191432134178255,volume_44
volume_44_slice_95,2.2727272210743815e-08,2.2727272210743815e-08,0.7044167613766514,0.54370629450401,0.36666667722222207,0.22448981174510588,0.35702782044204856,0.25606537632546267,volume_44
volume_44_slice_96,4.761904535147403e-08,4.761904535147403e-08,0.7352572148867538,0.5813492071798627,0.7419354880332986,0.5897436002629847,0.49239758351303253,0.39036428502063086,volume_44
volume_44_slice_97,5.555555246913597e-08,5.555555246913597e-08,0.7769423561692451,0.6352459023867911,0.765432101661332,0.6200000075999998,0.5141248377953765,0.4184153218474478,volume_44
volume_44_slice_98,1.666666388888935e-07,1.666666388888935e-07,0.7934782611501654,0.6576576584286989,0.7692307717666949,0.6250000066964284,0.520903066527833,0.4275526105972554,volume_44
volume_44_slice_99,1.428571224489825e-07,1.428571224489825e-07,0.7988422578887956,0.6650602417709391,0.7157894766759002,0.5573770564364416,0.5048772924739394,0.4074791470215011,volume_44
volume_44_slice_100,1.1111109876543348e-07,1.1111109876543348e-07,0.7817896392750555,0.6417525782429058,0.567567573411249,0.39622642648629386,0.44978577459913444,0.34599303861343284,volume_44
volume_44_slice_101,1.0,1.0,0.760961810804863,0.6141552520224766,2.9411763840830475e-08,2.9411763840830475e-08,0.586987280072209,0.5380517604780801,volume_44
volume_44_slice_102,1.0,1.0,0.7184210530020776,0.5605749495676079,0.21428574234693776,0.12000003519999859,0.6442355984496718,0.5601916615892022,volume_44
volume_44_slice_103,3.3333322222225924e-07,3.3333322222225924e-07,0.5977301392210213,0.4262589938376637,0.49315069187464805,0.32727273950413205,0.36362705480963053,0.25117735555833937,volume_44
volume_44_slice_104,1.428571224489825e-07,1.428571224489825e-07,0.5052631585457064,0.33802817017952785,0.6521739168241966,0.4838709760665972,0.38581240607567513,0.2739664297010825,volume_44
volume_44_slice_105,2.499999375000156e-07,2.499999375000156e-07,0.4102564112015122,0.2580645176248699,0.6315789506001847,0.4615384684418145,0.3472785372672114,0.23986774535554065,volume_44
volume_44_slice_106,9.99999000001e-07,9.99999000001e-07,0.35058430826279746,0.2125506088814765,0.4647887361634596,0.3027522999747495,0.2717913481417524,0.17176796961840868,volume_44
volume_44_slice_107,1.0,1.0,0.4423529424885813,0.2839879175710335,0.5576923119452663,0.38666667484444434,0.6666817514779492,0.5568848641384926,volume_44
volume_44_slice_108,1.0,1.0,0.5000000016233767,0.3333333362193362,0.6804123744287384,0.5156250075683593,0.7268041253507049,0.6163194479292319,volume_44
volume_44_slice_109,1.0,1.0,0.5512367507023437,0.3804878079000595,0.6605504618298123,0.49315069187464805,0.7372624041773853,0.6245461665915691,volume_44
volume_44_slice_110,1.2499998437500196e-07,1.2499998437500196e-07,0.5030674861869096,0.3360655764915345,0.5272727315702479,0.3580246992836457,0.3434467809190473,0.23136346692505486,volume_44
volume_44_slice_111,3.0303029384756685e-08,3.0303029384756685e-08,0.6165413548250325,0.4456521769258034,0.4000000085714285,0.2500000133928569,0.3388471312331635,0.2318840735405632,volume_44
volume_44_slice_112,4.999999750000012e-08,4.999999750000012e-08,0.586419754362902,0.41484716412730493,0.07407408550525821,0.03846155078895448,0.22016462995605254,0.1511029216387523,volume_44
volume_44_slice_113,5.882352595155729e-08,5.882352595155729e-08,0.5800604242294247,0.40851064081484834,0.4807692357618343,0.3164557048549911,0.353609906271595,0.24165546816445513,volume_44
volume_44_slice_114,3.703703566529497e-08,3.703703566529497e-08,0.6492146606041501,0.48062015705185984,0.3132530203222528,0.18571429734693862,0.3208225726544795,0.22211149714527803,volume_44
volume_44_slice_115,1.6393442354205864e-08,1.6393442354205864e-08,0.6707070713723089,0.5045592720226162,0.6666666728395061,0.5000000138888886,0.4457912535350858,0.33485310076831576,volume_44
volume_44_slice_116,1.9999999600000007e-08,1.9999999600000007e-08,0.849206349505543,0.7379310353864447,0.6097561023200475,0.4385965010772544,0.4863208239418633,0.3921758521545662,volume_44
volume_44_slice_117,3.124999902343753e-08,3.124999902343753e-08,0.8294930879504767,0.7086614184698369,0.7951807241254173,0.6600000034,0.5415579477752978,0.4562204843732786,volume_44
volume_44_slice_118,4.761904535147403e-08,4.761904535147403e-08,0.8209366396117448,0.6962616836623285,0.8651162796971336,0.7622950839156141,0.5620176556426412,0.4861856050656626,volume_44
volume_44_slice_119,4.5454543388429843e-08,4.5454543388429843e-08,0.7902735568684695,0.6532663334006716,0.8702928875719963,0.7703703720713305,0.5535221632983364,0.47454558364218186,volume_44
volume_44_slice_120,4.761904535147403e-08,4.761904535147403e-08,0.6842105273545707,0.5200000024,0.8312757208589476,0.7112676076671295,0.5051620986108546,0.41042255256205823,volume_44
volume_44_slice_121,8.333332638888946e-08,8.333332638888946e-08,0.6271777016474644,0.456852794635265,0.9237668164853506,0.8583333345138888,0.5169815338220471,0.43839540416082673,volume_44
volume_44_slice_122,7.692307100591761e-08,7.692307100591761e-08,0.5605536347385688,0.38942307985854285,0.8842105269252077,0.7924528321466714,0.48158807952894916,0.3939586629760951,volume_44
volume_44_slice_123,4.347825897920613e-08,4.347825897920613e-08,0.5202702718909789,0.35159817647672065,0.8787878797061525,0.7837837867056245,0.46635273169179675,0.3784606688868681,volume_44
volume_44_slice_124,3.703703566529497e-08,3.703703566529497e-08,0.296875002746582,0.17431193039306453,0.7368421087257617,0.5833333420138888,0.3445723828364598,0.2525484364813297,volume_44
volume_44_slice_125,0.07142860459183556,0.037037072702330635,0.25954198755900004,0.14912281074946135,0.5294117785467125,0.36000002559999894,0.2867941235658494,0.18205330301726363,volume_44
volume_44_slice_126,9.99999000001e-07,9.99999000001e-07,0.09442060474497595,0.049549553830857865,2.499999375000156e-07,2.499999375000156e-07,0.031473951581304484,0.01651693460993179,volume_44
volume_44_slice_127,1.0,1.0,0.0986547125620865,0.051886796925062276,3.3333322222225924e-07,3.3333322222225924e-07,0.36621834863176955,0.35062904341942813,volume_44
volume_44_slice_128,1.0,1.0,0.08290155915595047,0.043243248414901354,4.999999750000012e-08,4.999999750000012e-08,0.36096720305198265,0.34774776613829966,volume_44
volume_44_slice_129,1.0,1.0,0.4229074915290419,0.26815642866951717,3.124999902343753e-08,3.124999902343753e-08,0.4743025075930136,0.422718819973172,volume_44
volume_44_slice_130,1.0,1.0,9.900990000980297e-09,9.900990000980297e-09,1.6393442354205864e-08,1.6393442354205864e-08,0.33333334209814414,0.33333334209814414,volume_44
volume_44_slice_131,1.0,1.0,0.08888889901234556,0.04651163899405071,1.923076886094675e-08,1.923076886094675e-08,0.3629629727477048,0.34883721940827317,volume_44
volume_44_slice_132,1.0,1.0,1.9999999600000007e-08,1.9999999600000007e-08,4.166666493055563e-08,4.166666493055563e-08,0.33333335388888824,0.33333335388888824,volume_44
volume_44_slice_133,1.0,1.0,0.11111116049382441,0.05882358477508324,1.0,1.0,0.7037037201646082,0.6862745282583611,volume_44
volume_44_slice_134,1.0,1.0,3.999999840000006e-08,3.999999840000006e-08,4.99999750000125e-07,4.99999750000125e-07,0.3333335133332495,0.3333335133332495,volume_44
volume_44_slice_135,5.882352595155729e-08,5.882352595155729e-08,4.5454543388429843e-08,4.5454543388429843e-08,1.8867924172303316e-08,1.8867924172303316e-08,4.1048664504096814e-08,4.1048664504096814e-08,volume_44
volume_44_slice_136,1.0,1.0,6.666666222222252e-08,6.666666222222252e-08,2.499999375000156e-07,2.499999375000156e-07,0.3333334388888665,0.3333334388888665,volume_44
volume_44_slice_137,1.0,1.0,4.99999750000125e-07,4.99999750000125e-07,2.4999999375000016e-08,2.4999999375000016e-08,0.3333335083332498,0.3333335083332498,volume_44
volume_44_slice_138,1.0,1.0,1.1111109876543348e-07,1.1111109876543348e-07,1.0,1.0,0.6666667037036996,0.6666667037036996,volume_44
volume_44_slice_139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
volume_44_slice_153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,volume_44
