id,dice_Necrosis,iou_Necrosis,dice_Edema,iou_Edema,dice_Enhancing,iou_Enhancing,dice_FG_mean,iou_FG_mean,volume_id
volume_299_slice_61,0.39772727614927683,0.24822695568633363,0.5208681143224239,0.3521444709883872,1.0,1.0,0.6395317968239002,0.5334571422249069,volume_299
volume_299_slice_62,0.8457711446622609,0.7327586218415577,0.6862170092577463,0.5223214296376754,1.0,1.0,0.843996051306669,0.7516933504930776,volume_299
volume_299_slice_63,0.869724770881239,0.7694805202289593,0.72383354385393,0.5671936767446766,1.0,1.0,0.8645194382450563,0.778891398991212,volume_299
volume_299_slice_64,0.7816091956533228,0.6415094346386614,0.5295055828875509,0.36008676928397665,1.0,1.0,0.7703715928469578,0.6671987346408793,volume_299
volume_299_slice_65,0.8765625000964355,0.7802503480107784,0.460869566389414,0.29943503022758466,1.0,1.0,0.7791440221619498,0.6932284594127877,volume_299
volume_299_slice_66,0.9118773946922878,0.8380281692041923,0.5462012329646792,0.3757062164528073,1.0,1.0,0.8193595425523222,0.7379114618856665,volume_299
volume_299_slice_67,0.9070796460690931,0.8299595143421462,0.4258872663342646,0.27055703111258084,1.0,1.0,0.7776556374677859,0.7001721818182424,volume_299
volume_299_slice_68,0.8946066304331486,0.8093106537069734,0.4219858166276847,0.2674157319833354,1.0,1.0,0.7721974823536111,0.6922421285634363,volume_299
volume_299_slice_69,0.8956946294293412,0.8110932477402787,0.44852941277843855,0.289099527750949,7.692307100591761e-08,7.692307100591761e-08,0.4480747063769503,0.36673095080476625,volume_299
volume_299_slice_70,0.7889207259842786,0.651419558634527,0.5858267723057846,0.4142538988546684,1.0,1.0,0.791582499430021,0.6885578191630651,volume_299
volume_299_slice_71,0.7843309860104178,0.6451846490621399,0.5788561532428836,0.4073170746162998,1.0,1.0,0.7877290464177671,0.6841672412261466,volume_299
volume_299_slice_72,0.7235736401045673,0.5668745671747231,0.6038251371532444,0.43248532400687806,1.0,1.0,0.7757995924192705,0.6664532970605337,volume_299
volume_299_slice_73,0.6686930092623999,0.5022831053474995,0.6219239377830829,0.4512987021894502,9.99999000001e-07,9.99999000001e-07,0.430205982348161,0.3178609358453166,volume_299
volume_299_slice_74,0.6938613862598569,0.5312310494049538,0.6781214207581656,0.5129982677417708,1.0,1.0,0.7906609356726743,0.6814097723822415,volume_299
volume_299_slice_75,0.7480809491458196,0.5975473803804084,0.6843434347419907,0.5201535517847341,9.99999000001e-07,9.99999000001e-07,0.47747512796227004,0.3725673107213809,volume_299
volume_299_slice_76,0.5525321241298066,0.3817232379207711,0.5074971170617104,0.34003091292112686,1.0,1.0,0.6866764137305057,0.5739180502806326,volume_299
volume_299_slice_77,0.27986050598088036,0.16269640184353956,0.39181286608985094,0.24363636455316803,9.99999000001e-07,9.99999000001e-07,0.22389145735657712,0.1354445887985692,volume_299
volume_299_slice_78,0.2762886600922521,0.16028708174148945,0.4380610417970726,0.28045977094200025,1.0,1.0,0.571449900629775,0.48024895089449654,volume_299
volume_299_slice_79,0.3775855587147102,0.23273064476924868,0.4228675141353289,0.26812428162471313,1.0,1.0,0.6001510242833464,0.500284975464654,volume_299
volume_299_slice_80,0.29086632720859806,0.1701834866191819,0.42391304400007873,0.2689655180816488,9.9999990000001e-08,9.9999990000001e-08,0.23825982373622223,0.14638303490027357,volume_299
volume_299_slice_81,0.19607843169424632,0.10869565256934532,0.38309352573462807,0.23692992298450508,7.142856632653097e-08,7.142856632653097e-08,0.19305734295248023,0.11520854899413892,volume_299
volume_299_slice_82,0.18940609984373752,0.10460992947490695,0.39963833689001954,0.2497175149720706,3.571428443877555e-08,3.571428443877555e-08,0.1963481574826805,0.11810916005375399,volume_299
volume_299_slice_83,0.13088587424944698,0.07002561952603517,0.36475409901152245,0.22305764508388767,2.0833332899305566e-08,2.0833332899305566e-08,0.16521333136476743,0.09769442848108524,volume_299
volume_299_slice_84,0.055083029949338586,0.028321533099407943,0.3246618113166891,0.19378882087728097,1.8867924172303316e-08,1.8867924172303316e-08,0.12658162004465062,0.07403679094820435,volume_299
volume_299_slice_85,0.05166051699398913,0.02651515192486736,0.35850956761479397,0.2184049089344725,1.5873015621063245e-08,1.5873015621063245e-08,0.13672336682726624,0.08164002557745183,volume_299
volume_299_slice_86,0.11760094115342966,0.06247396956998169,0.3612512619967192,0.22044335071373972,1.612903199791884e-08,1.612903199791884e-08,0.15961740642639363,0.09430577880425113,volume_299
volume_299_slice_87,0.14041892973606715,0.07551105587171003,0.3553072632901595,0.21603260976082525,1.6666666388888892e-08,1.6666666388888892e-08,0.16524206989763102,0.09718122743306723,volume_299
volume_299_slice_88,0.1300309600889973,0.06953642422618525,0.3657142864391837,0.22377622486185142,2.0833332899305566e-08,2.0833332899305566e-08,0.16524842245383795,0.09777088997378985,volume_299
volume_299_slice_89,0.19970414230780173,0.11092851310150842,0.49285714346088433,0.3270142190726474,2.7777777006172862e-08,2.7777777006172862e-08,0.23085377118215433,0.1459809199839776,volume_299
volume_299_slice_90,0.2274947664942447,0.12834645703608408,0.43958868966633846,0.28171334549964855,4.761904535147403e-08,4.761904535147403e-08,0.22236116792654284,0.13668661671825932,volume_299
volume_299_slice_91,0.2487906015035278,0.14206787721307504,0.40787623149384494,0.25618374689720186,7.142856632653097e-08,7.142856632653097e-08,0.21888896814197967,0.13275056517961442,volume_299
volume_299_slice_92,0.2626760565976493,0.1511957846975291,0.5185185191129401,0.35000000108333335,8.333332638888946e-08,8.333332638888946e-08,0.2603982196813052,0.16706528970472959,volume_299
volume_299_slice_93,0.35709436545923484,0.21735537222423332,0.6320868520722716,0.46208112969650594,9.090908264462886e-08,9.090908264462886e-08,0.3297271028135297,0.22647886427660727,volume_299
volume_299_slice_94,0.4146424907921169,0.2615451017429672,0.6953567387368553,0.5329861119218992,6.249999609375024e-08,6.249999609375024e-08,0.3699997640096561,0.2648437587216208,volume_299
volume_299_slice_95,0.4123354125390384,0.25971191651693065,0.6993166290440586,0.5376532407396616,4.166666493055563e-08,4.166666493055563e-08,0.3705506944165873,0.26578839964108575,volume_299
volume_299_slice_96,0.46312887682180265,0.3013452917931187,0.6888361048826175,0.5253623197004306,2.6315788781163454e-08,2.6315788781163454e-08,0.3839883360067364,0.2755692126031127,volume_299
volume_299_slice_97,0.503832752786121,0.33674895233500285,0.6771844664111839,0.5119266064001347,2.7777777006172862e-08,2.7777777006172862e-08,0.39367241565836064,0.2828918621709715,volume_299
volume_299_slice_98,0.5368567456408705,0.36692015239214826,0.6020671839766574,0.4306839197214715,3.0303029384756685e-08,3.0303029384756685e-08,0.37964131997351913,0.26586803413888305,volume_299
volume_299_slice_99,0.5158532242551289,0.3475756124111495,0.5162241895040941,0.3479125261472912,6.666666222222252e-08,6.666666222222252e-08,0.3440258268086284,0.23182940174170094,volume_299
volume_299_slice_100,0.5327413986190377,0.3630862333015198,0.47307692409023666,0.3098236793203434,1.0,1.0,0.668606107569758,0.5576366375406211,volume_299
volume_299_slice_101,0.5537757438772786,0.38291139273053193,0.5465346543632977,0.3760218000653357,1.0,1.0,0.7001034660801921,0.5863110642652892,volume_299
volume_299_slice_102,0.6603630863614361,0.4929418410542395,0.5583174004621082,0.3872679061345679,1.0,1.0,0.7395601622745147,0.6267365823962692,volume_299
volume_299_slice_103,0.6460176992574346,0.47712418331721673,0.5959780628958353,0.4244791681654188,1.0,1.0,0.7473319207177567,0.6338677838275452,volume_299
volume_299_slice_104,0.6494156929676896,0.48084054420219985,0.5709515866929021,0.39953271168333476,1.0,1.0,0.7401224265535307,0.6267910852951782,volume_299
volume_299_slice_105,0.7024474024463515,0.5413633358429097,0.5683890584067035,0.3970276021294531,1.0,1.0,0.7569454869510183,0.6461303126574544,volume_299
volume_299_slice_106,0.7570422536280624,0.6090651560842314,0.6251993626392355,0.45475638177550726,1.0,1.0,0.794080538755766,0.687940512619913,volume_299
volume_299_slice_107,0.9044309296679275,0.8255352895911695,0.6300000006166666,0.4598540159127639,9.99999000001e-07,9.99999000001e-07,0.5114773100945315,0.42846343516764446,volume_299
volume_299_slice_108,0.9284106258764473,0.866386554734129,0.7544141255948409,0.6056701041090977,9.99999000001e-07,9.99999000001e-07,0.5609419171567628,0.4906858862807422,volume_299
volume_299_slice_109,0.9081885856535045,0.8318181819710743,0.657142857632653,0.48936170321412403,4.99999750000125e-07,4.99999750000125e-07,0.5217773144286358,0.4403934617283161,volume_299
volume_299_slice_110,0.9121693122157835,0.8385214009352904,0.7264957268853337,0.5704697996186358,1.0,1.0,0.8795550130337056,0.8029970668513088,volume_299
volume_299_slice_111,0.8119777160083721,0.6834701058810433,0.6360338577557028,0.4663120576838439,9.99999000001e-07,9.99999000001e-07,0.482670857921025,0.3832610545212957,volume_299
volume_299_slice_112,0.6911890507346543,0.5281045757802555,0.5739710794505327,0.4024961007761371,1.0,1.0,0.7550533767283957,0.6435335588521308,volume_299
volume_299_slice_113,0.32679738650091844,0.19531250125732422,0.46904315246806455,0.30637254986964146,4.99999750000125e-07,4.99999750000125e-07,0.26528034632291103,0.1672285170422386,volume_299
volume_299_slice_114,0.23222061069343888,0.13136289140991314,0.40345199632853074,0.2527027037125639,4.99999750000125e-07,4.99999750000125e-07,0.21189103567390655,0.12802203170740903,volume_299
volume_299_slice_115,1.0,1.0,0.8096723870439373,0.6802096989774447,4.99999750000125e-07,4.99999750000125e-07,0.6032242956812292,0.5600700663257315,volume_299
volume_299_slice_116,1.0,1.0,0.6892430281979651,0.5258358669820123,9.99999000001e-07,9.99999000001e-07,0.5630813427323217,0.5086122889936707,volume_299
volume_299_slice_117,1.0,1.0,0.7127532780539293,0.5537037045301784,1.0,1.0,0.9042510926846431,0.851234568176726,volume_299
volume_299_slice_118,1.0,1.0,0.8511904764119189,0.7409326431582056,9.99999000001e-07,9.99999000001e-07,0.6170638254703064,0.5803112143857353,volume_299
volume_299_slice_119,6.666666222222252e-08,6.666666222222252e-08,0.3768996979425541,0.2322097407033343,1.0,1.0,0.45896658820307207,0.4107366024566655,volume_299
volume_299_slice_120,1.0,1.0,7.751937924403582e-09,7.751937924403582e-09,1.0,1.0,0.6666666692506459,0.6666666692506459,volume_299
volume_299_slice_121,1.0,1.0,1.612903199791884e-08,1.612903199791884e-08,1.0,1.0,0.6666666720430107,0.6666666720430107,volume_299
volume_299_slice_122,1.0,1.0,3.3333322222225924e-07,3.3333322222225924e-07,1.0,1.0,0.6666667777777407,0.6666667777777407,volume_299
